source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,Dairy Cheese and Eggs,مشروب أبو قوص بنكهة الهيل، 240 مل | مشروب منعش بطعم الهيل العربي الأصيل,https://www.noon.com/egypt-ar/240/Z869154B79D1C7834F442Z/p/?o=a4e08489a5ae696c,228.99,رينبو,240 مل,8,8,,4,5
noon,Grocery,Dairy Cheese and Eggs,بوك قشطة قيمر سميكة وطبيعية - عبوة ترويجية 2 × 125 مل - قشطة بوك للحلويات والطبخ - قوام غني وكريمي للحلويات الشرقية والكنافة,https://www.noon.com/egypt-ar/puck-thick-cream-value-pack-2-x-125ml-multi-purpose-dairy-cream-for-cooking-desserts-rich-and-velvety-texture-for-traditional-arabic-sweets/Z811A279D17D903D8FDC5Z/p/?o=e275d03060301dea,235.73,بوك,125 مل,,,,4,6
noon,Grocery,Dairy Cheese and Eggs,جهينه لبن كامل الدسم – 1 لتر – 6 عبوات,https://www.noon.com/egypt-ar/juhayna-full-cream-milk-1-l-pack-of-6/ZA066B269A64A23F24B04Z/p/?o=f5c3dcec17e57b1f,570.00,جهينه,1 لتر,,,,4,1
noon,Grocery,Dairy Cheese and Eggs,فريشو حليب مكثف محلى 390 جرام,https://www.noon.com/egypt-ar/fresho-sweetened-condensed-milk-390g/ZE68BA1C7F12049088357Z/p/?o=ze68ba1c7f12049088357z-1,159.00,فريشو,390 جرام,2,2,,,
noon,Grocery,Dairy Cheese and Eggs,قشطه حليب بودرة كامل الدسم 300 جرام,https://www.noon.com/egypt-ar/keshta-instant-full-cream-powder-milk-300g/Z74ACE782332567D02700Z/p/?o=z74ace782332567d02700z-1,135.00,قشطه,300 Gram جرام,2,2,,4.4,166
noon,Grocery,Dairy Cheese and Eggs,حليب بالشوكولاته 250 مل,https://www.noon.com/egypt-ar/milk-with-milk-250ml/ZF20FAE468A48A0CC1D6BZ/p/?o=ecfddc3a8c7300da,299.00,كي دي دي,250 مل,3,3,,4,5
noon,Grocery,Dairy Cheese and Eggs,حليب رينبو لايت الطازج المبخر، 170 مل,https://www.noon.com/egypt-ar/rainbow-lite-evaporated-fresh-milk-170-ml/Z86C933D1A861A8973D94Z/p/?o=d06c2ed1c5c6e21d,290.00,رينبو,170 مل,3,3,,4,5
noon,Grocery,Dairy Cheese and Eggs,جبنة كريمية قابلة للدهن من بوك 240 جرام,https://www.noon.com/egypt-ar/puck-cream-cheese-spread-240g/Z307915C9394330E85F43Z/p/?o=fbb5d031ed9f295c,450.00,بوك,240 جرام,12,12,,4,6
noon,Grocery,Dairy Cheese and Eggs,New Zealand full cream milk powder 500g,https://www.noon.com/egypt-ar/new-zealand-full-cream-milk-powder-500g/Z958BDEAFB746AC1AC767Z/p/?o=aefe5fa443405c0e,315.00,Rehan,500g,,,,4,0
noon,Grocery,Dairy Cheese and Eggs,كريمة بعبوة معقمة من بوك 160 جرام أبيض باك,https://www.noon.com/egypt-ar/puck-160g-white-sterilized-cream/ZB2C47E89BE696192941FZ/p/?o=ba394868b0c1459c,240.00,بوك,160 جرام,2,2,,5,1
noon,Grocery,Dairy Cheese and Eggs,مورا جولد حليب قليل الدسم,https://www.noon.com/egypt-ar/mora-gold-low-fat/ZCDD614EAFD37FCA993BAZ/p/?o=zcdd614eafd37fca993baz-1,109.00,مورا,300 جرام,,,,4.4,17
noon,Grocery,Dairy Cheese and Eggs,حليب بودرة كامل الدسم 110 جرام,https://www.noon.com/egypt-ar/milk-instant-full-cream-powder-110g/ZC04C7FDFF6F3F87557C1Z/p/?o=zc04c7fdff6f3f87557c1z-1,53.00,مورا,110 جرام,2,2,,4.0,51
noon,Grocery,Dairy Cheese and Eggs,مسحوق الكاكاو العضوي، 8.5 أونصة (240 جم),https://www.noon.com/egypt-ar/california-gold-nutrition-superfoods-organic-cacao-powder-8-5-oz-240-g/ZDC4D345EBA8E5D3FD55CZ/p/?o=b8d153c93943261b,4211.00,كاليفورنيا غولد نيوترشن,240 جم,,,,4,4
noon,Grocery,Dairy Cheese and Eggs,٣ رينبو - حليب مبخر لايت - دهون أقل بنسبة ٥٠٪ - ١٧٠ غرام,https://www.noon.com/egypt-ar/product/Z98EDA4E56AFFC76473E9Z/p/?o=c0ca410af89bc16e,750.00,رينبو,500 جرام,,,,4,5
